5.00%,31.50%
10.00%,41.73%
15.00%,52.76%
20.00%,62.99%
25.00%,67.72%
30.00%,71.65%
35.00%,75.59%
40.00%,81.10%
45.00%,82.68%
50.00%,84.25%
55.00%,85.04%
60.00%,85.04%
65.00%,85.04%
70.00%,85.04%
75.00%,85.04%
80.00%,85.04%
85.00%,85.04%
90.00%,85.04%
95.00%,85.04%
100.00%,85.04%
