2087,0.19685039370078738
2076,0.3
2079,0.0
2075,0.0
1995,12.0
2063,0.0
2080,0.21344717182497333
2085,0.7534983853606028
2088,0.8620689655172413
2000,3.4482758620689653
2098,0.8888888888888888
2069,0.0
2083,0.1023541453428864
2081,0.21390374331550802
711,0.9174311926605505
2052,0.0
2064,0.5
2010,0.0
2096,0.0
2092,0.4484304932735426
2072,0.0
2084,0.20639834881320948
2071,0.0
2039,0.0
729,0.0
2053,0.0
2065,1.0679611650485437
2067,0.10582010582010583
2095,0.2070393374741201
2100,0.0
2101,0.45351473922902497
2093,0.0
2091,0.0
115,0.0
2073,0.10638297872340426
2041,0.0
2070,0.3289473684210526
715,0.8695652173913043
2068,0.0
732,1.8691588785046727
723,0.9708737864077669
719,0.0
2082,0.0
275,11.11111111111111
1997,7.4074074074074066
2078,0.10482180293501049
268,16.666666666666664
2043,2.608695652173913
2042,0.0
450,0.0
2038,0.0
2035,0.0
2050,0.8620689655172413
2014,0.0
721,0.9174311926605505
727,0.7692307692307693
717,0.8264462809917356
2112,0.0
2051,0.0
728,0.0
1950,0.0
718,0.0
712,0.0
713,0.0
2097,0.0
2036,0.9259259259259258
720,0.9174311926605505
2054,0.0
2094,0.21231422505307856
2006,35.714285714285715
2005,2.2222222222222223
2048,0.0
2155,50.0
2055,1.8518518518518516
716,0.0
2109,0.0
442,0.0
606,0.0
2040,0.0
643,0.0
487,50.0
1998,10.714285714285714
2174,100.0
2180,100.0
2047,0.0
435,20.0
2049,0.0
2003,3.0303030303030303
278,40.0
476,0.0
724,0.0
127,0.0
725,0.0
738,80.0
2002,3.8461538461538463
475,0.0
20,0.0
646,0.0
2015,0.0
726,0.0
2016,0.0
467,0.0
2154,66.66666666666666
640,0.0
2004,3.3333333333333335
2022,0.0
74,0.0
1994,9.090909090909092
85,0.0
1892,0.0
91,0.0
95,0.0
733,5.0
452,25.0
2001,14.285714285714285
2148,100.0
2146,100.0
2182,100.0
69,0.0
228,0.0
2013,0.0
264,100.0
78,50.0
84,100.0
2104,0.0
236,0.0
2150,100.0
2147,100.0
2011,0.0
103,0.0
287,100.0
642,0.0
2158,11.11111111111111
1330,0.0
232,66.66666666666666
478,0.0
2156,33.33333333333333
282,83.33333333333334
2012,0.0
202,100.0
461,0.0
2181,100.0
58,33.33333333333333
470,100.0
1897,0.0
162,0.0
441,0.0
82,50.0
445,33.33333333333333
116,0.0
281,100.0
329,100.0
654,0.0
250,50.0
256,0.0
161,0.0
26,0.0
653,0.0
610,0.0
2149,100.0
271,25.0
318,0.0
277,50.0
242,66.66666666666666
144,0.0
59,0.0
267,50.0
1953,0.0
112,0.0
645,0.0
1891,0.0
269,0.0
2152,100.0
128,33.33333333333333
270,11.11111111111111
237,0.0
1888,0.0
265,80.0
453,100.0
83,50.0
310,0.0
107,0.0
1954,0.0
77,0.0
132,100.0
617,66.66666666666666
56,66.66666666666666
2157,26.666666666666668
273,0.0
681,0.0
1971,0.0
689,0.0
99,0.0
1946,0.0
2176,100.0
145,33.33333333333333
649,0.0
274,0.0
322,0.0
276,25.0
114,0.0
2178,100.0
333,0.0
2173,100.0
1949,0.0
272,33.33333333333333
644,0.0
159,0.0
485,0.0
2179,100.0
203,100.0
211,100.0
70,33.33333333333333
321,0.0
683,100.0
436,100.0
1948,0.0
687,0.0
457,0.0
168,50.0
252,100.0
165,0.0
1956,50.0
1920,0.0
1947,0.0
648,0.0
612,0.0
117,100.0
33,100.0
23,0.0
2170,0.0
29,0.0
157,0.0
459,0.0
97,100.0
484,0.0
449,0.0
27,0.0
1955,0.0
96,0.0
2183,100.0
28,0.0
1378,100.0
434,50.0
235,0.0
248,50.0
253,0.0
60,50.0
472,25.0
471,0.0
1914,100.0
66,0.0
152,0.0
600,0.0
1894,0.0
67,0.0
682,0.0
613,0.0
334,0.0
481,100.0
647,0.0
1952,0.0
109,0.0
136,0.0
135,100.0
207,0.0
238,0.0
125,0.0
603,0.0
68,0.0
454,50.0
229,0.0
102,0.0
604,0.0
599,50.0
477,33.33333333333333
247,0.0
326,0.0
1898,0.0
227,0.0
246,0.0
140,66.66666666666666
650,0.0
694,0.0
254,0.0
146,50.0
324,100.0
130,33.33333333333333
286,100.0
1903,100.0
2160,14.285714285714285
133,0.0
32,0.0
120,100.0
601,100.0
148,50.0
98,0.0
118,100.0
230,100.0
1945,0.0
108,0.0
123,0.0
219,100.0
155,0.0
163,0.0
61,0.0
101,0.0
1902,0.0
479,0.0
443,50.0
65,0.0
92,0.0
1896,50.0
104,0.0
88,50.0
31,0.0
320,0.0
695,0.0
1906,0.0
1383,0.0
249,50.0
169,100.0
134,0.0
30,0.0
87,100.0
489,0.0
737,100.0
609,0.0
75,0.0
486,0.0
680,0.0
462,0.0
105,100.0
1895,0.0
616,50.0
137,0.0
313,0.0
149,0.0
2171,0.0
124,100.0
685,0.0
451,0.0
605,0.0
468,0.0
463,0.0
80,100.0
245,0.0
448,0.0
166,100.0
143,0.0
686,0.0
57,100.0
93,0.0
255,0.0
142,0.0
